Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2017-01-19,27.581735610961914,27.65311873659486,27.48732584062354,27.49423365835313,102389200
2017-01-20,27.63239860534668,27.736019397388496,27.57022648148571,27.736019397388496,130391600
2017-01-23,27.65081787109375,27.818913962042,27.57943298717096,27.632395852222036,88200800
2017-01-24,27.625486373901367,27.65542083515336,27.51725921556063,27.52877341586849,92844000
2017-01-25,28.065305709838867,28.115965388659937,27.69687407771373,27.729111735723393,129510400
2017-01-26,28.079120635986328,28.194255620707516,28.000827932829285,28.016946760417436,105350400
2017-01-27,28.081418991088867,28.173527320128414,28.000824861986857,28.12517084266721,82251600
2017-01-30,28.007736206054688,28.007736206054688,27.784375807794287,27.84654792755327,121510000
2017-01-31,27.94325828552246,27.952469294408267,27.775162204612315,27.89720499791373,196804000
2017-02-01,29.647258758544922,30.047929772891518,29.24658950101878,29.25119412743658,447940000
2017-02-02,29.596603393554688,29.794635737945327,29.423900890201505,29.469955945188115,134841600
2017-02-03,29.72324562072754,29.748575455818408,29.511397687986015,29.54593677509147,98029200
2017-02-06,30.001869201660156,30.050227435489187,29.68179412277796,29.73475873926701,107383600
2017-02-07,30.287410736083984,30.416361365033605,30.03871873154924,30.05944218685019,152735200
2017-02-08,30.40485191345215,30.446302344171244,30.216032324029964,30.245968551013664,92016400
2017-02-09,30.624549865722656,30.631487632866527,30.323900350281978,30.446472274989613,113399600
2017-02-10,30.555171966552734,30.7448136993057,30.538985017759696,30.63380588413618,80262000
2017-02-13,30.825756072998047,30.948331542097435,30.700872719724458,30.777191696842994,92141600
2017-02-14,31.22585105895996,31.242038007125107,30.81650512475263,30.86738443991398,132904800
2017-02-15,31.339157104492188,31.514923220729973,31.13332851748204,31.341472045309967,142492400
2017-02-16,31.302167892456055,31.42936264279203,31.18421879315438,31.37617191834929,90338400
2017-02-17,31.387737274169922,31.413176931012384,31.24435204226218,31.24435204226218,88792800
2017-02-21,31.6143741607666,31.62593828090371,31.447860711639493,31.505677783451016,98028800
2017-02-22,31.709203720092773,31.711515133205836,31.477935369287305,31.551939406530067,83347600
2017-02-23,31.575069427490234,31.794773667326492,31.52187869190097,31.771648948271466,83152800
2017-02-24,31.60512924194336,31.60512924194336,31.285977833286587,31.431678003129807,87106400
2017-02-27,31.66756248474121,31.785511560799364,31.517239520944983,31.71613037409582,81029600
2017-02-28,31.681455612182617,31.7855256740096,31.614385808002236,31.702268918772955,93931600
2017-03-01,32.32900619506836,32.412262955360646,31.82253139290543,31.889597672282996,145658400
2017-03-02,32.13705062866211,32.44232300766749,32.09079413677125,32.37756815367014,104844000
2017-03-03,32.32667922973633,32.33824334927274,32.05146941758944,32.09541095450349,84432400
2017-03-06,32.22492218017578,32.32436937834266,32.05378590671845,32.23185994645789,87000000
2017-03-07,32.26655960083008,32.37294106045336,32.097731172803236,32.160174612332,69785200
2017-03-08,32.14628601074219,32.33130131226214,32.10465942055872,32.13472189273344,74828800
2017-03-09,32.07229232788086,32.097731986936,31.69532732590461,32.086171392808566,88623600
2017-03-10,32.178680419921875,32.229559742935045,32.06304623650561,32.204120081428464,78451200
2017-03-13,32.192562103271484,32.24575284971267,32.10468250673298,32.11162027675244,69686800
2017-03-14,32.14398193359375,32.296616327969346,32.109289571651075,32.215674541184775,61236400
2017-03-15,32.483943939208984,32.55101018724552,32.153228466057726,32.24111154109597,102767200
2017-03-16,32.53714370727539,32.61346268385059,32.43769648487442,32.54408147524815,76928000
2017-03-17,32.375244140625,32.60882380671838,32.35211590368076,32.60882380671838,175540000
2017-03-20,32.71521759033203,32.72446677028318,32.43075502037318,32.47007021069586,86168000
2017-03-21,32.340553283691406,33.02510889980142,32.315113633423415,32.865533232563436,158119600
2017-03-22,32.70596694946289,32.747597084061425,32.322060673038834,32.342877504775444,103440800
2017-03-23,32.59033203125,32.74296997312818,32.51863941490938,32.66896241505103,81385200
2017-03-24,32.52558135986328,32.779977962334236,32.45851508950733,32.72447228664738,89582400
2017-03-27,32.58107376098633,32.65970412284992,32.05840523229322,32.23648278146844,94300400
2017-03-28,33.256385803222656,33.31188794268025,32.5209506955383,32.58802048588234,133499200
2017-03-29,33.33039093017578,33.41596261278299,33.11531307494282,33.22863229931837,116760000
2017-03-30,33.28643798828125,33.41826258646082,33.18699433326732,33.346569992590595,84829200
2017-03-31,33.22401428222656,33.365088126538545,33.07368772711122,33.23788981955639,78646800
2017-04-03,33.23325729370117,33.33038956585056,33.082934295371665,33.2355722354098,79942800
2017-04-04,33.4807243347168,33.50847541105514,33.110693515453626,33.12919540930433,79565600
2017-04-05,33.30727005004883,33.640297051616685,33.25870214195555,33.35352301607212,110871600
2017-04-06,33.22401428222656,33.42290521799632,33.17544637269694,33.36971095306502,84596000
2017-04-07,33.15000534057617,33.34426991291158,33.13381839065242,33.24019985836583,66688800
2017-04-10,33.110687255859375,33.274889327194714,33.048243817027654,33.21013447539691,75733600
2017-04-11,32.754539489746094,33.152321357737605,32.39144646476976,33.05750048166255,121517600
2017-04-12,32.79384994506836,32.87479174335535,32.61114598794621,32.74759698477941,81400000
2017-04-13,32.620391845703125,32.927979083886925,32.620391845703125,32.81928270915754,71291600
2017-04-17,32.80080032348633,32.81236445022326,32.57878108831581,32.71985496520386,66328400
2017-04-18,32.65508270263672,32.849347224425514,32.63426940291809,32.70365059752099,58790000
2017-04-19,32.534820556640625,32.84009638591853,32.48162983931152,32.81234532102925,69313600
2017-04-20,32.94186019897461,33.052868004939796,32.645837030484415,32.65971256512075,93278400
2017-04-21,32.90254592895508,32.997363261249184,32.8054136549071,32.941861121150126,69283600
2017-04-24,33.219383239746094,33.29107585841825,33.11299825376905,33.18700581425303,68537200
2017-04-25,33.42521667480469,33.510784841033605,33.27257870622726,33.281831417042675,75486000
2017-04-26,33.228641510009766,33.44141154016675,33.15926381417127,33.41134551938628,80164800
2017-04-27,33.25407409667969,33.339645784792786,33.14306627809032,33.28414011106064,56985200
2017-04-28,33.22169876098633,33.37202531348127,33.13381918313752,33.32345740479825,83441600
2017-05-01,33.89930725097656,34.042692465256124,33.52465374069815,33.55703116098302,134411600
2017-05-02,34.1143798828125,34.248515897551556,33.95943057152953,34.12131764832714,181408800
2017-05-03,34.01032257080078,34.1097697951006,33.365085434890055,33.670357818144886,182788000
2017-05-04,33.88775634765625,34.02883020439361,33.72124282728181,33.88544493418944,93487600
2017-05-05,34.44972229003906,34.45434511454773,33.940929284192165,33.940929284192165,109310800
2017-05-08,35.38636016845703,35.54593585491734,34.46591335230264,34.46591335230264,195009600
2017-05-09,35.613006591796875,35.81883523651143,35.48811973431324,35.58525199631485,156521600
2017-05-10,35.444190979003906,35.601455313885985,35.178233751073414,35.52976268003735,103222800
2017-05-11,35.75071716308594,35.778586322509284,35.36987172307813,35.40238278953829,109020400
2017-05-12,36.249996185302734,36.32430567087355,35.91791559499993,35.92488199853969,130108000
2017-05-15,36.157108306884766,36.377719374463794,36.0061648247098,36.229096845874075,104038800
2017-05-16,36.10368728637695,36.24069791939979,35.92952014640026,36.212832310904176,80194000
2017-05-17,34.89150619506836,35.894711268717074,34.76610733258318,35.66945467236841,203070800
2017-05-18,35.42329025268555,35.60906933720598,35.09585855829673,35.128369632329715,134272800
2017-05-19,35.54403305053711,35.75767767254821,35.444178914098835,35.61834607216179,107843200
2017-05-22,35.760005950927734,35.897016612667926,35.509204791580785,35.76232690430899,91865600
2017-05-23,35.71587371826172,35.97131671775423,35.602083250330374,35.97131671775423,79675600
2017-05-24,35.60905456542969,35.80179997561155,35.45346566542646,35.725166002158055,76712000
2017-05-25,35.73212814331055,35.8435976605521,35.53706180329695,35.69961708664162,76942400
2017-05-26,35.67176818847656,35.818069783737286,35.60210059342664,35.762334999009134,87710400
2017-05-30,35.685699462890625,35.86218762510547,35.60674451217143,35.627643726754584,80507600
2017-05-31,35.474365234375,35.801800339704464,35.38612295110314,35.755356473228765,97804800
2017-06-01,35.571903228759766,35.6067387909086,35.34897122214482,35.569582275325985,65616400
2017-06-02,36.09904479980469,36.09904479980469,35.504554813511305,35.664789162390655,111082800
2017-06-05,35.746070861816406,35.866827767268795,35.63692935400107,35.84128310541234,101326800
2017-06-06,35.866817474365234,36.18264068330224,35.711228594413534,35.73909420173641,106499600
2017-06-07,36.08047866821289,36.222134809688505,35.87380038410332,35.99920276164095,84278400
2017-06-08,35.99223327636719,36.1199530533986,35.8552190543476,36.05260996266278,85003200
2017-06-09,34.59656524658203,36.03867095620318,33.909187474788965,36.03867095620318,259530800
2017-06-12,33.769859313964844,33.92544825765064,33.09408971205364,33.844172355185975,289229200
2017-06-13,34.04154968261719,34.2412614926706,33.70714818267288,34.17391841944506,136661600
2017-06-14,33.70948791503906,34.25288882633257,33.4029518870634,34.25288882633257,126124800
2017-06-15,33.507442474365234,33.551565394676025,33.02442193475349,33.282189509280364,128661600
2017-06-16,33.03834915161133,33.55620516651621,33.02209184964148,33.38900441439125,201444400
2017-06-19,33.983489990234375,34.07638125348718,33.3611344719178,33.3611344719178,130165600
2017-06-20,33.67464065551758,34.10657538102148,33.6583868954916,34.10657538102148,99600400
2017-06-21,33.87434768676758,33.920795093838045,33.581748156797836,33.79307181127359,85063200
2017-06-22,33.81861877441406,34.06709541067822,33.70018283912189,33.851129835517035,76425200
2017-06-23,33.96955871582031,34.173915960736686,33.697858402523515,33.702503851755125,141757600
2017-06-26,33.86273956298828,34.43400582129584,33.76056093637986,34.17623830178447,102769600
2017-06-27,33.37739181518555,33.94169522684023,33.35184715797583,33.67463680265872,99047600
2017-06-28,33.86506271362305,33.93008483596802,33.24502805476496,33.55388490762354,88329600
2017-06-29,33.36579513549805,33.702521281865195,33.040684389936885,33.60498805819685,125997600
2017-06-30,33.44475555419922,33.6630457287621,33.38902076172309,33.54460973768052,92096400
2017-07-03,33.32399368286133,33.741995706038395,33.23110591924023,33.64446249120392,57111200
2017-07-05,33.460994720458984,33.62355003161704,33.142850501232495,33.36810698363725,86278400
2017-07-06,33.145179748535156,33.32399240727423,33.07087024917093,33.212526386507434,96515200
2017-07-07,33.481895446777344,33.614264198357915,33.184650423351705,33.184650423351705,76806800
2017-07-10,33.68625259399414,33.89293082888166,33.29379533435106,33.46564155235199,84362400
2017-07-11,33.79541015625,33.86972321105445,33.52835514535968,33.60963106268037,79127200
2017-07-12,33.84416961669922,33.94634472494956,33.63052495563669,33.874356186742034,99538000
2017-07-13,34.31557083129883,34.48277156333714,33.7744911767081,33.78842398047139,100797600
2017-07-14,34.6104850769043,34.67783167424964,34.21338606721773,34.362008519730395,80528400
2017-07-17,34.73125076293945,35.04242854839286,34.50135239677059,34.559408112419646,95174000
2017-07-18,34.852012634277344,34.863624487757846,34.524577500704176,34.64765535202909,71475200
2017-07-19,35.070308685302734,35.16319644205737,34.82182844365087,34.94490631589912,83692000
2017-07-20,34.912376403808594,35.23749046386106,34.877544399685306,35.18175571382493,68974800
2017-07-21,34.896141052246094,34.93561852555064,34.57335131787063,34.83111891463383,105010400
2017-07-24,35.318763732910156,35.40004312782632,34.81019524934808,34.96810859115811,85972800
2017-07-25,35.469730377197266,35.725173465298916,35.251440263595825,35.251440263595825,75415600
2017-07-26,35.63692855834961,35.74607006372819,35.544037270290794,35.611383897063476,63124000
2017-07-27,34.963470458984375,35.759996648138696,34.206425271122626,35.704261890525075,129905200
2017-07-28,34.717323303222656,34.886845026854395,34.6453347716848,34.80789009184128,68854800
2017-07-31,34.538509368896484,34.9100674095341,34.39917776123744,34.81020972444371,79383600
2017-08-01,34.84504699707031,34.88452446501993,34.4642015812408,34.62443594985058,141474400
2017-08-02,36.49150848388672,37.09761042983001,36.26393102083106,36.98846537701505,279747200
2017-08-03,36.126914978027344,36.50776035775641,35.999191685920664,36.47060384669994,108389200
2017-08-04,36.31733703613281,36.55188087558903,36.1547817244582,36.24302755512729,82239600
2017-08-07,36.87931442260742,36.90485908074103,36.38235760900434,36.47292438903443,87481200
2017-08-08,37.17424011230469,37.580630163856476,36.75391725450724,36.83055123229838,144823600
